Country name,Country,Sector,Source,Gas,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Latvia,LVA,Oil,GCP,CO2,6.4035,6.7083,7.1966,7.7533,8.235,8.7251,9.2425,9.8113,10.211,10.7405,11.5138,12.1899,12.9842,13.6789,14.3537,15.0969,15.5634,16.0769,16.8404,16.9342,17.5041,17.2862,17.4923,17.596,17.4736,18.3526,15.3823,10.9619,9.8977,9.7741,10.4621,9.2927,7.7952,7.2699,6.8661,5.5976,6.0559,5.1815,5.0906,4.7388,3.88,3.9195,3.9355,4.0582,4.1621,4.1301,4.4726,4.8324,4.4713,4.0717,4.251,3.8161,3.7299,3.7715,3.8907,4.0664,4.0588,4.2766,4.3626,4.3181,3.9794
Latvia,LVA,Total fossil fuels and cement,GCP,CO2,9.6168,9.9208,10.417,11.1736,11.8846,12.6088,13.3177,13.9302,14.3256,14.9219,15.6981,16.6665,17.5455,18.2983,19.008,19.9905,20.7606,21.4698,22.2117,22.3945,23.2749,22.8469,23.2765,23.6151,23.8291,25.6866,23.4973,19.2426,18.7692,17.8688,19.6614,17.9194,14.1934,11.9215,10.37,9.1338,9.2115,8.6798,8.3059,7.7177,7.0815,7.4963,7.5202,7.7259,7.731,7.8106,8.31,8.6372,8.198,7.4561,8.5542,7.8107,7.5194,7.3684,7.1719,7.2621,7.2103,7.2149,7.8594,7.6482,6.7728
Lebanon,LBN,Cement,GCP,CO2,0.42218,0.43248000000000003,0.42521000000000003,0.44338,0.43611000000000005,0.47973000000000005,0.54151,0.50153,0.44746,0.61783,0.66083,0.71331,0.76871,0.72801,0.73082,0.66284,0.65153,0.49407,0.4762,0.69225,0.45605,0.6890000000000001,0.45792,0.37631,0.29019,0.21343,0.1761,0.15916,0.14223,0.1253,0.10784,0.09099199999999999,0.12357,0.19097,0.15502,0.47498,0.78249,0.84573,1.3337,1.334,1.631,1.6883,1.6757,2.3045,2.6147,2.7489999999999997,2.012,2.2631,2.3221,2.542,2.5706,2.5780000000000003,2.3889,2.539,2.6126,2.3949,2.3513,2.3949,2.4384,2.4384,2.4384
Lebanon,LBN,Coal,GCP,CO2,0.011008,0.003664,0.007328,0.021984,0.029312,0.025648,0.010992,0.003664,0.011003,0.025648,0.010981999999999999,0.010992,0.018308,0.03664,0.025648,0.025648,0.014656,0.014656,0.014656,0.014656,0.014656,0.014656,0.007328,,,,,,,,,,,0.27846,0.28205,0.47631999999999997,0.56426,0.57525,0.50197,0.50563,0.50197,0.50197,0.50197,0.5018600000000001,0.50197,0.50197,0.50184,0.50197,0.50197,0.50188,0.56426,0.62654,0.62654,0.50197,0.62654,0.62654,0.62654,0.62654,0.62654,0.50245,0.50608
Lebanon,LBN,Gas,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.095247,0.48365,,,,,,,,,,
Lebanon,LBN,Oil,GCP,CO2,2.1428,2.2424,2.4182,2.5575,2.7956,2.8066,3.0704,3.0594,3.2349,3.7006,3.2689,4.5763,4.8663,6.3021,6.3314,5.5766,5.2578,4.8768,5.005,5.0783,5.4191,5.1406,5.2542,6.5659,6.422999999999999,7.5515,7.3024,7.5112,7.2034,7.5955,7.7604,8.0242,9.6033,9.8855,10.6738,11.3034,11.405999999999999,13.6777,14.4508,14.59,13.3333,14.2163,14.0661,15.7227,14.0917,13.3992,12.2785,10.981,14.5937,17.8185,16.3781,17.0596,19.3166,19.1224,20.7529,22.7131,23.5229,24.9555,23.4862,23.7169,23.0248
Lebanon,LBN,Total fossil fuels and cement,GCP,CO2,2.576,2.6785,2.8508,3.0228,3.2611,3.312,3.6229,3.5646,3.6933,4.3441,3.9407,5.3006,5.6534,7.0667,7.0879,6.2651,5.9239999999999995,5.3855,5.4959,5.7852,5.8898,5.8442,5.7194,6.9422,6.7132,7.7649,7.4784,7.6704,7.3457,7.7208,7.8682,8.1152,9.7269,10.3549,11.1108,12.2547,12.7528,15.0987,16.2865,16.4297,15.4663,16.4066,16.2437,18.529,17.2084,16.6502,14.7924,13.7461,17.4178,20.9576,19.9966,20.2641,22.331999999999997,22.1634,23.991999999999997,25.7346,26.5008,27.9769,26.5512,26.6578,25.9693
Lesotho,LSO,Coal,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1423,1.1945,1.2458,1.2861,1.3264,1.3519999999999999,1.3784,1.4041,1.4326,1.4509,1.4693,1.4912,1.5161,1.5425,1.5719,1.5975,1.6268,1.6525,1.6818,1.7111,1.7514,2.5135,2.4988,1.7404,1.8980000000000001,1.6305,1.5645,1.7990000000000002,1.8943,1.6307,1.5314
Lesotho,LSO,Oil,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33058000000000004,0.33342,0.34075,0.34808,0.34808,0.35541,0.35831999999999997,0.36564,0.37006,0.37373,0.38106,0.38472,0.38913000000000003,0.38838,0.41036999999999996,0.41403,0.41036999999999996,0.42136,0.44333999999999996,0.50563,0.52395,0.5496,0.5935699999999999,0.5935699999999999,0.57525,0.6118899999999999,0.64853,0.65586,0.68883,0.69047,0.65203
Lesotho,LSO,Total fossil fuels and cement,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4729,1.5279,1.5865,1.6341,1.6744,1.7074,1.7367,1.7697,1.8027,1.8247,1.8503,1.876,1.9053,1.9309,1.9822,2.0115,2.0372,2.0738,2.1251,2.2167,2.2753,3.0631,3.0924,2.334,2.4732,2.2424,2.2131,2.4549,2.5831,2.3211,2.1834
Liberia,LBR,Cement,GCP,CO2,,,,,,,,,0.02544,0.036343,0.043611000000000004,0.043611000000000004,0.043611000000000004,0.043611000000000004,0.043611000000000004,0.043611000000000004,0.050305,0.04973,0.0632,0.06593099999999999,0.048006,0.040655000000000004,0.036816,0.03967,0.035912,0.041908,0.041375,0.043982,0.043407999999999995,0.036714,0.020116,0.00081981,0.0032743000000000004,0.0032693000000000006,0.0012240999999999999,0.0020371,0.0061018999999999995,0.0028431999999999997,0.0040554,0.0060738,0.028705,0.02537,0.021659,0.009987200000000002,0.048168,0.057004,0.060846000000000004,0.060864999999999995,0.036156,0.027343,0.027763999999999997,0.03098,0.046647,0.075513,0.11431,0.11547,0.093386,0.11044000000000001,0.12167,0.12167,0.12167
Liberia,LBR,Oil,GCP,CO2,0.16488,0.16122,0.25282,0.35541,0.48365,0.55693,0.6118899999999999,0.6118899999999999,0.8573799999999999,1.2348,1.4069999999999998,1.4803,1.4619,1.4363,1.6781,1.44,1.4253,1.4216,1.44,1.876,1.9896,1.8943,0.5605899999999999,0.66685,0.65952,0.67418,0.6815,0.71448,0.76578,0.62288,0.44701,0.37006,0.38472,0.42136,0.42136,0.42136,0.42868999999999996,0.45066999999999996,0.47998,0.38472,0.39205,0.42136,0.41403,0.45799999999999996,0.4983,0.59723,0.6118899999999999,0.56792,0.4983,0.44701,0.7328,0.8207399999999999,0.9159999999999999,0.80242,1.0772,1.0882,1.2641,1.1212,0.9636299999999999,0.97173,0.88731
Liberia,LBR,Total fossil fuels and cement,GCP,CO2,0.16488,0.16122,0.25282,0.35541,0.48365,0.55693,0.6118899999999999,0.6118899999999999,0.88282,1.2711,1.4506,1.5239,1.5055,1.4799,1.7217,1.4836,1.4756,1.4714,1.5032,1.9419,2.0376,1.9349,0.59741,0.70652,0.69543,0.71608,0.72288,0.75846,0.80918,0.65959,0.46712,0.37088000000000004,0.38799,0.42463,0.42258,0.4234,0.43478999999999995,0.45352,0.48403999999999997,0.39079,0.42075,0.44673,0.43568999999999997,0.46798999999999996,0.54647,0.6542399999999999,0.67273,0.62879,0.53446,0.47435,0.76056,0.85172,0.96265,0.8779299999999999,1.1915,1.2037,1.3575,1.2316,1.0853,1.0934,1.0090000000000001
Libya,LBY,Cement,GCP,CO2,,,,,,,,,,0.032708999999999995,0.047245999999999996,0.036343,0.029074000000000003,0.039987,0.23986,0.30528,0.73317,1.2077,1.5273,1.5093,1.4914,1.4738,1.8174,2.2447,2.6575,2.8627,0.89751,1.153,1.1473,1.1320000000000001,1.1084,0.97106,0.94135,0.9399200000000001,1.5505,1.3078,1.4441,1.0252,1.2166,1.2148,1.2129,1.2081,1.3236,1.3982,1.4324,1.4349,2.0807,2.0157,2.119,2.5032,2.6993,1.3386,0.7647,0.7784800000000001,2.7125,1.9375,1.6468,2.542,2.4025,2.4025,2.4025
Libya,LBY,Coal,GCP,CO2,0.087936,0.10228,0.014707,0.025584,0.0036844,0.01832,,0.0036647,0.010990999999999999,0.003664,,0.003664,0.003664,,,,,,,,0.0036634999999999997,0.003664,0.003664,0.003664,0.003664,0.003664,0.003664,0.003664,0.0036644,0.010992,0.014655000000000001,0.014655000000000001,0.014656,0.010993000000000001,0.014656,0.014655000000000001,0.014656,0.014655000000000001,,,,,,,,,0.003664,,,,,,,,,,,,,,
Libya,LBY,Gas,GCP,CO2,,,,,,,,,,,,,,,,,,,1.4949,2.3373,2.319,3.3562,1.3887,3.73,5.6169,6.2984,8.8486,7.9399,8.3438,10.6916,9.2727,9.2728,9.215,8.897,9.1783,9.064,9.7572,10.1888,10.1888,7.9252,9.4971,10.076,10.4314,10.5633,12.8643,11.0389,12.0509,12.1059,12.5757,11.2338,13.1977,10.1676,10.7099,13.2722,18.7194,15.6709,20.1337,18.1502,17.5347,17.8356,18.1963
Libya,LBY,Gas flaring,GCP,CO2,,,,,,,,16.0442,27.1396,29.0445,29.4109,18.9539,11.9923,10.3387,4.3675,5.7964,8.0001,8.1707,8.189,9.0122,8.7704,4.4591,5.5766,3.7116,2.4146,1.5389,6.5402,4.2319,4.9616,4.3272,7.2137,7.0782,3.9241,3.3272,3.4039,3.4256,3.4808,3.5575,2.6635,2.5648,2.6527,2.6161,2.5978,2.5758,1.7294,4.9717,5.7305,5.5949,7.5777,6.2728,6.7015,2.5062,7.5442,6.2477,8.6287,8.5408,6.1555,7.4814,7.5217,7.5222,7.5222
Libya,LBY,Oil,GCP,CO2,0.60456,1.0922,1.0332,1.4364,0.6595,0.99661,2.6271,2.4444,2.9638,6.4413,2.8469,2.6344,3.195,4.1963,4.7302,5.4667,9.1545,10.8198,9.9441,13.0676,14.1961,19.3752,21.7788,20.4561,17.5835,20.2986,17.6055,19.0198,21.7041,20.9068,18.9044,25.2831,22.9293,25.5332,29.6051,31.8779,29.8176,30.7202,31.7387,33.3497,34.1521,34.5625,33.8334,34.9362,34.6028,39.543,33.39,30.261,31.3183,33.1116,38.0543,35.2,32.6279,21.6158,41.3299,32.0344,25.5491,26.2251,25.9027,26.7488,22.5996
Libya,LBY,Total fossil fuels and cement,GCP,CO2,0.6925,1.1945,1.0479,1.4619,0.66318,1.0149,2.6271,18.4922,30.1144,35.5222,32.3051,21.6283,15.22,14.5751,9.3376,11.5684,17.8879,20.1982,21.1554,25.9264,26.7806,28.668000000000003,30.5651,30.146,28.2762,31.0022,33.8955,32.3483,36.1604,37.0685,36.5138,42.6198,37.0244,38.7083,43.7525,45.6899,44.5144,45.5062,45.8076,45.0545,47.5149,48.4627,48.1862,49.4736,50.6289,56.9886,53.2558,49.9774,53.5907,53.1214,60.6528,49.2124,51.6467,41.9141,71.3905,58.1835,53.4851,54.3987,53.3615,54.50899999999999,50.7206
Liechtenstein,LIE,Coal,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.638e-05,9.117e-05,0.0001094,9.8985e-05,7.0331e-05,6.7727e-05,4.9493e-05,5.2097e-05,5.4702e-05,2.8654e-05,6.2517e-05,3.3863000000000004e-05,3.1258000000000005e-05,3.3863000000000004e-05,2.6049e-05,2.3444e-05,1.5629000000000002e-05,1.3024000000000001e-05,1.0419000000000001e-05,5.2097e-06,5.2097e-06,5.2097e-06,,,,,,,,,
Liechtenstein,LIE,Gas,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025588,0.031042,0.034773,0.037529,0.038123000000000004,0.041666,0.047648,0.046212,0.050927999999999994,0.054785,0.053925,0.059671,0.061136,0.065397,0.069088,0.07209600000000001,0.073436,0.070655,0.072827,0.05751799999999999,0.060561000000000004,0.053564999999999995,0.0545,0.057814,0.048059,0.051304999999999996,0.050975,0.053480999999999994,0.049658999999999995,0.050296,0.049858
Liechtenstein,LIE,Gas flaring,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1457000000000001e-07,1.352e-07,1.5052999999999999e-07,1.6398e-07,1.7390000000000002e-07,1.8873000000000002e-07,2.0684999999999998e-07,2.1517e-07,2.3388999999999999e-07,2.4978e-07,2.6035e-07,2.7864999999999997e-07,2.941e-07,3.1116999999999995e-07,3.2733000000000006e-07,3.4136e-07,3.5349e-07,3.5617e-07,3.6603e-07,3.4683e-07,3.5495e-07,3.4914e-07,3.5501e-07,3.6268e-07,3.5225e-07,3.6116e-07,3.6297e-07,3.7079999999999996e-07,3.6842e-07,3.7304e-07,3.7304e-07
Liechtenstein,LIE,Oil,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17328,0.17519,0.17207,0.1774,0.16292,0.16247,0.15825999999999998,0.1721,0.17825,0.17174,0.16286,0.15495,0.15884,0.16391,0.16025999999999999,0.15683,0.15762,0.13007,0.14664000000000002,0.14781,0.13022,0.12317,0.13077,0.13468,0.11312,0.10832,0.098572,0.1018,0.09264700000000001,0.098104,0.091154
Liechtenstein,LIE,Total fossil fuels and cement,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19897,0.20633,0.20695,0.21503000000000003,0.20110999999999998,0.2042,0.20596,0.21836999999999998,0.22923000000000002,0.22655999999999998,0.21685,0.21466,0.22000999999999998,0.22934000000000002,0.22937,0.22895,0.23106999999999997,0.20074,0.21946999999999997,0.20533,0.19078,0.17674,0.18527000000000002,0.1925,0.16118,0.15962,0.14955,0.15528,0.14231,0.1484,0.14101
Lithuania,LTU,Cement,GCP,CO2,0.33828,0.37845,0.42712,0.45523,0.48511000000000004,0.5415300000000001,0.5992,0.63573,0.65728,0.67535,0.71727,0.78428,0.84545,0.9194700000000001,1.0007,1.0969,1.1396,1.1885,1.2101,1.194,1.235,1.2868,1.2816,1.359,1.4116,1.4496,1.528,1.5839,1.6384,1.6797,1.6681,1.55,0.75495,0.3639,0.3816,0.30796999999999997,0.31755,0.36607,0.4117,0.34581,0.29254,0.28339000000000003,0.2905,0.29246,0.35102,0.38331,0.5152800000000001,0.52405,0.45382,0.28402,0.28904,0.31984,0.39519,0.46079,0.40083,0.51831,0.4524,0.45035,0.5113300000000001,0.57806,0.57806
Lithuania,LTU,Coal,GCP,CO2,3.2084,3.0256,2.8623,2.9109,2.9589999999999996,3.0275,3.0915,3.0252,2.9148,2.8996,3.0526,3.0562,3.0914,3.0548,2.9922,3.0602,3.1557,3.1933,3.0989,3.1203,3.3223,2.9273,2.9876,2.9765,2.9964,3.5551,4.1582,4.0629,4.227,3.935,3.1871,3.5551,1.662,1.4648,1.2202,0.97915,0.89531,0.7376699999999999,0.64672,0.54767,0.37847,0.34206,0.54751,0.71354,0.68753,0.7631,1.0302,1.0249,0.86736,0.68895,0.84285,0.9728600000000001,0.95042,1.0915,0.92119,0.7358899999999999,0.7488100000000001,0.80104,0.8588899999999999,0.80084,0.62722
Lithuania,LTU,Gas,GCP,CO2,0.9430799999999999,1.1723,1.3863,1.6633,1.9943,2.2826,2.4986,2.6548,2.8004,2.9386,2.6883,2.9835,3.0798,3.1835,3.2974,3.5719,3.9441,4.2119,4.3118,4.614,4.8662,5.0712,5.4041,5.8216,6.3824,7.2971,6.8535,7.8658,8.3056,8.6744,10.5831,10.9167,6.29,3.4139,3.9788,4.5656,4.9265,4.5478,4.0007,4.0316,4.5301,4.6421,4.7385,5.127000000000001,5.1775,5.5524,5.5172,6.5515,5.8363,4.9213,5.6636,6.1603,5.9373,4.9144,4.6349,4.6487,4.1485,4.2785,3.9491,4.0812,4.4659
Lithuania,LTU,Gas flaring,GCP,CO2,,,,,,,,,,,,0.36822,0.3456,0.40191,0.43105,0.47531,0.53003,0.56987,0.5977100000000001,0.32595999999999997,0.3304,0.31911,0.31978,0.31575,0.31522,0.35005,0.30630999999999997,0.28094,0.6178600000000001,0.60249,0.023885,0.028218,0.033518,0.048036,0.043273,0.056942999999999994,0.08566,0.10937000000000001,0.12092,0.085439,0.1102,0.12332,0.11462,0.09592300000000001,0.11855,0.11305,0.10563,0.082772,0.14077,0.22778,0.25794,0.24425,0.23287,0.26539,0.25121,0.20719,0.25077,0.22421999999999997,0.2536,0.23394,0.23394
Lithuania,LTU,Oil,GCP,CO2,10.3566,10.7447,11.4228,12.2497,12.9478,13.654000000000002,14.4133,15.2497,15.8206,16.6175,17.8815,18.6877,19.919,20.9311,21.9159,22.9987,23.654,24.3912,25.5304,25.7912,26.6787,26.2093,26.5068,26.5866,26.3099,27.6595,23.0495,22.1736,21.4698,21.7597,19.8235,21.3194,12.1187,10.9257,10.0746,9.0634,9.4493,9.3486,10.7421,8.3905,6.4941,7.1564,6.9372,6.3870000000000005,6.8718,7.2383,7.1773,7.5599,7.8285,6.8929,6.8484,6.5258,6.7599,6.5518,6.81,7.1322,7.6770000000000005,7.7637,8.0837,8.1924,7.8578
Lithuania,LTU,Total fossil fuels and cement,GCP,CO2,14.8464,15.321,16.0985,17.2792,18.3863,19.5057,20.6026,21.5654,22.1931,23.131,24.3397,25.8799,27.2813,28.4908,29.6372,31.2031,32.4234,33.5548,34.749,35.0455,36.4326,35.8138,36.4999,37.0594,37.4155,40.3114,35.8956,35.9671,36.2586,36.6513,35.7677,37.85,21.2015,16.3537,15.8011,15.0916,15.7734,15.1963,16.0306,13.482999999999999,11.8764,12.6271,12.6992,12.6926,13.2873,14.1174,14.4341,15.8241,15.2025,13.0423,13.9451,14.2928,14.3453,13.3548,13.1067,13.3195,13.3511,13.5718,13.6962,13.9231,13.7995
Luxembourg,LUX,Cement,GCP,CO2,0.10539000000000001,0.11266,0.11266,0.10176,0.10173,0.10903,0.10536,0.09085700000000001,0.094463,0.10176,0.11993,0.13552,0.16355999999999998,0.19715,0.20772,0.20137,0.18100000000000002,0.18179,0.19634000000000001,0.2066,0.21713000000000002,0.23795999999999998,0.24416,0.2556,0.25093000000000004,0.2234,0.3029,0.40349,0.4599,0.48841999999999997,0.5393600000000001,0.5149600000000001,0.52045,0.43235,0.48718999999999996,0.43423,0.4282,0.44213,0.44392,0.4655,0.49155,0.42856000000000005,0.44325,0.38921999999999995,0.42746999999999996,0.41963,0.4154,0.41029,0.38239,0.35791,0.37066,0.38921999999999995,0.38111999999999996,0.37156,0.35982,0.32948,0.35136999999999996,0.3707,0.36949,0.39479000000000003,0.39479000000000003
Luxembourg,LUX,Coal,GCP,CO2,10.7538,10.6952,10.2299,9.6107,10.117,9.607000000000001,8.6626,8.1158,8.6957,9.2479,9.4861,8.7936,8.669,8.5862,9.226,7.0092,6.6208,5.6902,6.4670000000000005,7.0972,6.9103,5.632999999999999,5.2065,4.7852,5.4447,5.43,4.9537,4.0248,4.1533,4.3528,6.3023,6.0152,5.5395,5.7357,4.8439,2.7045,2.4597,1.5413,0.42031999999999997,0.44378,0.47081000000000006,0.47138,0.37087,0.34573000000000004,0.38545,0.37721,0.46951000000000004,0.40765,0.35564,0.33936,0.33226999999999995,0.31488,0.28558,0.27429000000000003,0.28843,0.28820999999999997,0.29980999999999997,0.28228000000000003,0.26866,0.27441,0.26777
Luxembourg,LUX,Gas,GCP,CO2,,,,,,,0.010989,0.007328,0.010989,0.01832,0.047632,0.062287999999999996,0.26747,0.50184,0.67051,0.7841,0.8976799999999999,0.94531,1.0406,1.0809,0.97096,0.7435,0.62288,0.5935699999999999,0.63754,0.6925,0.6925,0.7844300000000001,0.81307,0.92699,1.0358,1.0743,1.1215,1.1606,1.1735,1.3428,1.4615,1.4914,1.4953,1.5464,1.6092,1.7805,2.5401,2.5757,2.8593,2.8288,2.958,2.7308,2.5938,2.6584,2.8417,2.4639,2.4996,2.1133,2.0044,1.8285,1.6798,1.6576,1.6088,1.608,1.4814
Luxembourg,LUX,Gas flaring,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5808e-05,2.6787e-05,2.7965e-05,2.9043000000000003e-05,2.9258000000000003e-05,3.3376e-05,3.6469e-05,3.7254e-05,3.7501e-05,3.8779e-05,3.9770999999999996e-05,4.4219e-05,6.3365e-05,6.4242e-05,7.1324e-05,7.028e-05,7.3756e-05,6.9005e-05,6.5995e-05,6.6745e-05,7.1747e-05,6.2161e-05,6.3598e-05,5.4138e-05,5.1116e-05,4.5955e-05,4.2261999999999996e-05,4.164e-05,4.0854e-05,4.0898e-05,4.0898e-05
Luxembourg,LUX,Oil,GCP,CO2,0.64853,0.7731,1.1981,1.7257,2.0769,2.4769,2.8314,3.1364,3.4578,3.8142,4.0817,4.2026,4.3931,4.8902,4.3199,3.8692,4.1623,4.1367,4.177,3.7776,2.9752,2.8715,2.8506,2.7297,2.6711,2.8909,3.162,3.5996,3.6735,4.078,3.8859,4.7833,4.9635,4.9606,4.9698,4.6028,4.7857,5.0129,5.2573,5.6056,6.0701,6.4592,6.561,7.0806,8.087,8.3922,8.0089,7.6982,7.7825,7.2152,7.5926,7.864,7.6318,7.5074,7.1093,6.8256,6.6852,6.8739,7.2439,7.3964,5.9521
Luxembourg,LUX,Total fossil fuels and cement,GCP,CO2,11.5078,11.581,11.5407,11.4382,12.2956,12.1929,11.6104,11.3503,12.259,13.1822,13.7354,13.194,13.4932,14.1754,14.424000000000001,11.8639,11.8618,10.9539,11.8808,12.1622,11.0736,9.486,8.9242,8.363999999999999,9.0042,9.2368,9.1112,8.8123,9.0997,9.8463,11.8233,12.4431,12.2097,12.3547,11.5425,9.1517,9.2016,8.554,7.6759,8.1278,8.7099,9.2074,9.9836,10.4589,11.8289,12.087,11.9198,11.317,11.1837,10.6383,11.2073,11.1024,10.8662,10.3206,9.836,9.347999999999999,9.0927,9.2613,9.5684,9.7522,8.1746
Macedonia,MKD,Cement,GCP,CO2,0.09876900000000001,0.09639500000000001,0.10364000000000001,0.11734000000000001,0.12529,0.12825,0.13357,0.13627,0.15521,0.16388,0.18165,0.20551999999999998,0.24155,0.26416999999999996,0.27671,0.29419,0.31717,0.33501,0.36259,0.37951,0.39533,0.42018999999999995,0.42172,0.41543,0.40773000000000004,0.39526,0.39874,0.39734,0.39033,0.38069000000000003,0.28783000000000003,0.27691,0.21251,0.20511,0.19785999999999998,0.21251,0.19779000000000002,0.20152,0.18692,0.21245,0.2345,0.25282,0.24181999999999998,0.30788000000000004,0.29669,0.35174,0.3664,0.37006,0.35907,0.35556,0.31496999999999997,0.35907,0.24915,0.28213,0.25648000000000004,0.26381,0.33342,0.35174,0.35907,0.35907,0.35907
Macedonia,MKD,Coal,GCP,CO2,3.2657,3.4434,3.4853,3.8405,4.303999999999999,4.2271,4.0004,3.6737,3.7023,3.6927,4.7722,5.3049,5.0088,4.9421,5.0741,5.459,5.44,5.1165,5.2605,5.5274,5.4278,7.5852,6.5282,7.4263,8.2266,8.4816,8.6202,8.5067,8.5708,8.742,8.4263,5.0885,7.6175,7.5744,7.9032,8.1414,7.9154,7.3976,9.6098,8.6919,8.8192,9.2113,7.8923,8.2394,8.0765,8.0022,7.4489,5.7232,5.9357,5.2784,5.2226,5.8184,5.5253,4.558,4.3162,3.7483,3.4368,3.8142,3.4039,4.034,3.3794
Macedonia,MKD,Gas,GCP,CO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040316000000000005,0.07692,0.12458,0.16488,0.17221,0.15027000000000001,0.13552,0.1429,0.15389,0.19419,0.2235,0.14662,0.21975,0.25282,0.26014,0.29678000000000004,0.25282,0.23083,0.36274,0.46533,0.42868999999999996,0.5012300000000001,0.57262
Macedonia,MKD,Gas flaring,GCP,CO2,,,,,,,,,,,,,,,,,,,,,0.016365,0.016947,0.016732,0.014811000000000001,0.014577000000000001,0.016881999999999998,0.016852000000000002,0.020204,0.020516,0.021832,0.021203,0.013345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macedonia,MKD,Oil,GCP,CO2,0.48091000000000006,0.4908,0.5471600000000001,0.64344,0.78373,1.0083,1.1809,1.5585,1.8844,2.0967,2.8259,2.8741,2.6083,4.1815,4.0781,4.0853,4.3975,4.4237,5.4123,6.0963,5.9635,4.823,4.8344,4.851,4.7522,4.7764,5.2409,5.0142,5.4009,5.1942,5.449,4.6562,3.1547,2.3441,2.4329,2.2827,3.5713,2.9788,2.7341,2.6849,2.8176,2.2973,2.5611,2.529,2.5969,2.682,2.8652,3.0961,2.7773,2.8115,2.7432,2.7663,2.7004,2.6344,2.6344,2.781,2.8543,2.8726,2.8323,3.0803,2.8355
Macedonia,MKD,Total fossil fuels and cement,GCP,CO2,3.8453,4.0306,4.1361,4.6013,5.212999999999999,5.3637,5.3149,5.3685,5.7418,5.9533,7.7797,8.3846,7.8586,9.3878,9.4289,9.8385,10.1546,9.8751,11.0354,12.0032,11.802999999999999,12.8453,11.800999999999998,12.7076,13.4011,13.6701,14.2767,13.9384,14.3826,14.3387,14.1844,10.035,10.9847,10.1236,10.534,10.6366,11.6845,10.578,12.5712,11.6662,11.9959,11.9263,10.8674,11.2265,11.1056,11.1789,10.8344,9.3835,9.2956,8.5921,8.5005,9.1966,8.735,7.7713,7.4599,7.0239,6.9872,7.5039,7.0239,7.9747,7.1465
Madagascar,MDG,Cement,GCP,CO2,,,0.007268600000000001,0.021806,0.021972,0.018171,0.02544,0.029074000000000003,0.032708999999999995,0.036343,0.036343,0.036213999999999996,0.032708999999999995,0.036219,0.029074000000000003,0.029074000000000003,0.036065,0.024865,0.0316,0.034700999999999996,0.027494,0.01694,0.016794999999999997,0.016623,0.016324,0.016119,0.015913,0.021929,0.021641999999999998,0.024572999999999998,0.024631999999999998,0.024594,0.024557,0.02452,0.016321000000000002,0.016297,0.017899,0.014622,0.017844,0.018626,0.020619,0.02094,0.012033,0.079898,0.06763999999999999,0.059441999999999995,0.058887,0.10454000000000001,0.06154199999999999,0.053915,0.061698,0.07649299999999999,0.08794099999999999,0.089526,0.058124,0.058124,0.058124,0.069749,0.081374,0.081374,0.081374
Madagascar,MDG,Coal,GCP,CO2,0.047632,0.014506,0.014656,0.040304,0.033228,0.040304,0.040304,0.043968,0.05496,0.051296,0.05496,0.062065999999999996,0.05496,0.032864,0.03664,0.051296,0.055164,0.043968,0.032976,0.069616,0.066102,0.07328,0.073546,0.07369400000000001,0.01832,0.010992,0.047632,0.032882,0.051151,0.033106000000000003,0.032976,0.032976,0.032976,0.03664,0.032976,0.025648,0.025718,0.032976,0.032976,0.021984,0.025698000000000002,0.025702,0.025648,0.025648,0.025648,0.043968,0.040304,0.025648,0.032976,0.03664,0.10605,0.4067,0.69616,1.1298,1.0186,1.0516,1.0248,1.4583,1.4852,1.258,1.3077
